name,optim,size,time,bandwidth
naive,2,8,0.000129,4064248062.015504
naive,2,8,0.000129,4064248062.015504
naive,2,8,0.000143,3666349650.349650
naive,2,8,0.000149,3518711409.395973
naive,2,8,0.000128,4096000000.000000
naive,2,8,0.000125,4194304000.000000
naive,2,8,0.000150,3495253333.333333
naive,2,8,0.000146,3591013698.630137
naive,2,8,0.000102,5140078431.372549
naive,2,8,0.000138,3799188405.797101
naive,2,8,0.000161,3256447204.968944
naive,2,8,0.000130,4032984615.384616
naive,2,8,0.000108,4854518518.518518
naive,2,8,0.000132,3971878787.878788
naive,2,8,0.000110,4766254545.454545
naive,2,8,0.000135,3883614814.814815
naive,2,8,0.000124,4228129032.258064
naive,2,8,0.000121,4332958677.685950
naive,2,8,0.000126,4161015873.015873
naive,2,8,0.000125,4194304000.000000
naive,2,8,0.000129,4064248062.015504
naive,2,8,0.000121,4332958677.685950
naive,2,8,0.000133,3942015037.593985
naive,2,8,0.000138,3799188405.797101
naive,2,8,0.000137,3826919708.029197
naive,2,8,0.000137,3826919708.029197
naive,2,8,0.000114,4599017543.859649
naive,2,8,0.000117,4481094017.094017
naive,2,8,0.000141,3718354609.929078
naive,2,8,0.000133,3942015037.593985
naive,2,8,0.000112,4681142857.142858
naive,2,8,0.000146,3591013698.630137
naive,2,8,0.000132,3971878787.878788
naive,2,8,0.000114,4599017543.859649
naive,2,8,0.000130,4032984615.384616
naive,2,8,0.000146,3591013698.630137
naive,2,8,0.000134,3912597014.925373
naive,2,9,0.000826,2538924939.467312
naive,2,9,0.000825,2542002424.242424
naive,2,9,0.000787,2664742058.449809
naive,2,9,0.000778,2695568123.393316
naive,2,9,0.000786,2668132315.521628
naive,2,9,0.000832,2520615384.615385
naive,2,9,0.000787,2664742058.449809
naive,2,9,0.000776,2702515463.917526
naive,2,9,0.000836,2508555023.923445
naive,2,9,0.000777,2699037323.037323
naive,2,9,0.000786,2668132315.521628
naive,2,9,0.000776,2702515463.917526
naive,2,9,0.000786,2668132315.521628
naive,2,9,0.000815,2573192638.036810
naive,2,9,0.000786,2668132315.521628
naive,2,9,0.000780,2688656410.256410
naive,2,9,0.000784,2674938775.510204
naive,2,9,0.000780,2688656410.256410
naive,2,9,0.000810,2589076543.209877
naive,2,9,0.000778,2695568123.393316
naive,2,9,0.000785,2671531210.191083
naive,2,9,0.000823,2548179829.890644
naive,2,9,0.000785,2671531210.191083
naive,2,9,0.000778,2695568123.393316
naive,2,9,0.000786,2668132315.521628
naive,2,9,0.000777,2699037323.037323
naive,2,9,0.000829,2529737032.569361
naive,2,9,0.000777,2699037323.037323
naive,2,9,0.000785,2671531210.191083
naive,2,9,0.000898,2335358574.610245
naive,2,9,0.000782,2681780051.150895
naive,2,9,0.000781,2685213828.425096
naive,2,9,0.000781,2685213828.425096
naive,2,9,0.000779,2692107830.551990
naive,2,9,0.000817,2566893512.851897
naive,2,9,0.000804,2608398009.950249
naive,2,9,0.000782,2681780051.150895
naive,2,9,0.000814,2576353808.353808
naive,2,9,0.000783,2678355044.699872
naive,2,9,0.000787,2664742058.449809
naive,2,9,0.000781,2685213828.425096
naive,2,9,0.000793,2644580075.662043
naive,2,9,0.000818,2563755501.222494
naive,2,9,0.000731,2868880984.952120
naive,2,9,0.000781,2685213828.425096
naive,2,9,0.000827,2535854897.218863
naive,2,9,0.000782,2681780051.150895
naive,2,9,0.000787,2664742058.449809
naive,2,9,0.000850,2467237647.058824
naive,2,9,0.000923,2272104008.667389
naive,2,10,0.005132,1634568978.955573
naive,2,10,0.004866,1723922729.140978
naive,2,10,0.005057,1658811152.857425
naive,2,10,0.004956,1692616626.311542
naive,2,10,0.004831,1736412336.990271
naive,2,10,0.004878,1719681836.818368
naive,2,10,0.004920,1705001626.016260
naive,2,10,0.004906,1709867101.508357
naive,2,10,0.004800,1747626666.666667
naive,2,10,0.004973,1686830484.616931
naive,2,10,0.004880,1718977049.180328
naive,2,10,0.005407,1551434806.732014
naive,2,10,0.005485,1529372470.373746
naive,2,10,0.005418,1548284976.005906
naive,2,10,0.005593,1499840514.929376
naive,2,10,0.005486,1529093693.036821
naive,2,10,0.005501,1524924195.600800
naive,2,10,0.005565,1507386882.300090
naive,2,10,0.005541,1513915899.657102
naive,2,10,0.005488,1528536443.148688
naive,2,10,0.005467,1534407901.957198
naive,2,10,0.005515,1521053127.833182
naive,2,10,0.005539,1514462538.364326
naive,2,10,0.005511,1522157140.264925
naive,2,10,0.005479,1531047271.399890
naive,2,10,0.005520,1519675362.318841
naive,2,10,0.005519,1519950715.709368
naive,2,10,0.005500,1525201454.545455
naive,2,10,0.005496,1526311499.272198
naive,2,10,0.005493,1527145093.755689
naive,2,10,0.005490,1527979599.271403
naive,2,10,0.005541,1513915899.657102
naive,2,10,0.005483,1529930330.111253
naive,2,10,0.005518,1520226168.901776
naive,2,10,0.005471,1533286053.737891
naive,2,10,0.005547,1512278348.656932
naive,2,10,0.005476,1531886048.210372
naive,2,10,0.005352,1567378176.382661
naive,2,10,0.005275,1590257440.758294
naive,2,10,0.005376,1560380952.380952
naive,2,10,0.005485,1529372470.373746
naive,2,10,0.005508,1522986201.888163
naive,2,10,0.005476,1531886048.210372
naive,2,10,0.005526,1518025334.781035
naive,2,10,0.005476,1531886048.210372
naive,2,10,0.005521,1519400108.675965
naive,2,10,0.005478,1531326761.591822
naive,2,10,0.005526,1518025334.781035
naive,2,10,0.005376,1560380952.380952
naive,2,10,0.005487,1528815017.313651
naive,2,11,0.021817,1537994774.716964
naive,2,11,0.021678,1547856444.321432
naive,2,11,0.022277,1506236566.862683
naive,2,11,0.021847,1535882821.440015
naive,2,11,0.023018,1457747501.954992
naive,2,11,0.021902,1532025933.704684
naive,2,11,0.022034,1522847962.240174
naive,2,11,0.022596,1484972207.470349
naive,2,11,0.022207,1510984464.358085
naive,2,11,0.021408,1567378176.382661
naive,2,11,0.021508,1560090756.927655
naive,2,11,0.021585,1554525457.493630
naive,2,11,0.022699,1478233931.010177
naive,2,11,0.021839,1536445441.641101
naive,2,11,0.022860,1467822922.134733
naive,2,11,0.021201,1582681571.623980
naive,2,11,0.021595,1553805603.148877
naive,2,11,0.022595,1485037928.745298
naive,2,11,0.022278,1506168955.920639
naive,2,11,0.022595,1485037928.745298
naive,2,11,0.021832,1536938072.554049
naive,2,11,0.022993,1459332492.497717
naive,2,11,0.020928,1603327217.125382
naive,2,11,0.020874,1607474944.907541
naive,2,11,0.022520,1489983658.969805
naive,2,11,0.020793,1613736930.697831
naive,2,11,0.022653,1481235686.222575
naive,2,11,0.021555,1556689028.067734
naive,2,11,0.022290,1505358097.801705
naive,2,11,0.021575,1555245979.142526
naive,2,11,0.022179,1512892014.969115
naive,2,11,0.020536,1633932216.595248
naive,2,11,0.021275,1577176592.244418
naive,2,11,0.023656,1418432194.792019
naive,2,11,0.020807,1612651127.024559
naive,2,11,0.023079,1453894536.158412
naive,2,11,0.022712,1477387812.610074
naive,2,11,0.021852,1535531393.007505
naive,2,11,0.022595,1485037928.745298
naive,2,11,0.021496,1560961667.286937
naive,2,11,0.021149,1586572982.174098
naive,2,11,0.020829,1610947813.145134
naive,2,11,0.021799,1539264736.914537
naive,2,11,0.021540,1557773073.351903
naive,2,11,0.021252,1578883493.318276
naive,2,11,0.020980,1599353288.846521
naive,2,11,0.021003,1597601866.400038
naive,2,11,0.021029,1595626610.870703
naive,2,11,0.021343,1572151618.797732
naive,2,11,0.023379,1435238119.680055
naive,2,12,0.103550,1296163476.581362
naive,2,12,0.099854,1344139723.997036
naive,2,12,0.098489,1362768715.288002
naive,2,12,0.100381,1337082993.793646
naive,2,12,0.104129,1288956275.389181
naive,2,12,0.099726,1345864949.962898
naive,2,12,0.104206,1288003838.550563
naive,2,12,0.100051,1341493118.509560
naive,2,12,0.106828,1256390908.750515
naive,2,12,0.109922,1221026982.769600
naive,2,12,0.100303,1338122768.012921
naive,2,12,0.101817,1318225129.398823
naive,2,12,0.106803,1256684999.485033
naive,2,12,0.102057,1315125155.550330
naive,2,12,0.106276,1262916632.165305
naive,2,12,0.102051,1315202477.192776
naive,2,12,0.106007,1266121369.343534
naive,2,12,0.101837,1317966240.168112
naive,2,12,0.108174,1240757742.156156
naive,2,12,0.101926,1316815415.105076
naive,2,12,0.106262,1263083021.211722
naive,2,12,0.101055,1328165137.796249
naive,2,12,0.107269,1251225684.960240
naive,2,12,0.102807,1305531024.152052
naive,2,12,0.106601,1259066312.698755
naive,2,12,0.101035,1328428049.685752
naive,2,12,0.100538,1334995006.863077
naive,2,12,0.106557,1259586212.074289
naive,2,12,0.100013,1342002819.633448
naive,2,12,0.101371,1324024898.639650
naive,2,12,0.101372,1324011837.588289
naive,2,12,0.100876,1330521908.085174
naive,2,12,0.107131,1252837442.010249
naive,2,12,0.102258,1312540124.000078
naive,2,12,0.100785,1331723252.468125
naive,2,12,0.100077,1341144598.659033
naive,2,12,0.100430,1336430628.298317
naive,2,12,0.106415,1261267001.832448
naive,2,12,0.101842,1317901533.748355
naive,2,12,0.107086,1253363913.116560
naive,2,12,0.101633,1320611691.084589
naive,2,12,0.100113,1340662331.565331
naive,2,12,0.101681,1319988277.062578
naive,2,12,0.105065,1277473259.410841
naive,2,12,0.101356,1324220845.337227
naive,2,12,0.100178,1339792449.439997
naive,2,12,0.099848,1344220495.152632
naive,2,12,0.101759,1318976483.652552
naive,2,12,0.100581,1334424274.962468
naive,2,12,0.100029,1341788161.433184
naive,2,13,0.816529,657503789.822529
naive,2,13,0.719158,746527066.374844
naive,2,13,0.738483,726991565.140971
naive,2,13,0.676523,793573776.501316
naive,2,13,0.596805,899575090.691264
naive,2,13,0.718703,746999681.370469
naive,2,13,0.723469,742078668.194491
naive,2,13,0.763053,703582728.853697
naive,2,13,0.690945,777009620.157900
naive,2,13,0.701710,765089441.507175
naive,2,13,0.843183,636719326.646766
naive,2,13,0.697521,769684227.428278
naive,2,13,0.677509,792418863.808451
naive,2,13,0.840865,638474561.314837
naive,2,13,0.845244,635166782.609519
naive,2,13,0.613629,874911244.416414
naive,2,13,0.666122,805964841.275322
naive,2,13,0.716829,748952556.327939
naive,2,13,0.742360,723194827.307506
naive,2,13,0.759861,706538316.876376
naive,2,13,0.839302,639663568.060126
naive,2,13,0.806198,665929352.342725
naive,2,13,0.820530,654297724.641390
naive,2,13,0.698243,768888355.486557
naive,2,13,0.830566,646391631.730651
naive,2,13,0.803853,667872001.472906
naive,2,13,0.824739,650958560.223295
naive,2,13,0.827326,648923050.889250
naive,2,13,0.836697,641655117.682984
naive,2,13,0.720658,744973221.694618
naive,2,13,0.719226,746456485.165998
naive,2,13,0.637410,842269358.811440
naive,2,13,0.765694,701155960.475072
naive,2,13,0.822345,652853622.263162
naive,2,13,0.650386,825465049.985701
naive,2,13,0.832696,644738190.167840
naive,2,13,0.698221,768912582.119415
naive,2,13,0.833423,644175781.085955
naive,2,13,0.816607,657440986.912921
naive,2,13,0.781905,686619105.901612
naive,2,13,0.786480,682625002.542976
naive,2,13,0.830030,646809045.456188
naive,2,13,0.744839,720787864.223007
naive,2,13,0.830568,646390075.225629
naive,2,13,0.777817,690227793.941248
naive,2,13,0.685589,783079821.875789
naive,2,13,0.673539,797089570.165944
naive,2,13,0.842189,637470819.495386
naive,2,13,0.837662,640915920.741301
naive,2,13,0.774723,692984346.663259
naive,2,14,3.618713,593438509.215845
naive,2,14,3.696801,580903231.740091
naive,2,14,3.156223,680396679.195355
naive,2,14,4.039195,531661295.877025
naive,2,14,3.572761,601071173.806476
naive,2,14,3.837703,559575258.429326
naive,2,14,3.179544,675406173.967085
naive,2,14,3.253234,660107341.802034
naive,2,14,3.008234,713868551.449123
naive,2,14,3.703617,579834158.877659
naive,2,14,3.497798,613953020.729042
naive,2,14,3.616204,593850249.598750
naive,2,14,3.578236,600151484.698047
naive,2,14,3.614888,594066440.785994
naive,2,14,2.799787,767016793.777527
naive,2,14,3.334547,644010610.136849
naive,2,14,3.528015,608694591.151115
naive,2,14,3.070179,699465291.111691
naive,2,14,3.165915,678313741.209098
naive,2,14,4.073997,527119594.835244
naive,2,14,3.169201,677610428.622230
naive,2,14,3.641406,589740239.896348
naive,2,14,2.874978,746956549.928382
naive,2,14,3.529548,608430214.860373
naive,2,14,3.591278,597971988.801758
naive,2,14,3.710138,578815032.756194
naive,2,14,3.038336,706795972.532333
naive,2,14,3.643276,589437541.377595
naive,2,14,4.043548,531088946.637953
naive,2,14,4.248216,505502462.210019
naive,2,14,3.638619,590191951.396945
naive,2,14,3.893661,551533286.539326
naive,2,14,3.105883,691424515.347165
naive,2,14,3.287689,653189412.988881
naive,2,14,3.724814,576534465.345115
naive,2,14,3.129385,686231846.832525
naive,2,14,3.035167,707533934.047122
naive,2,14,4.345783,494153446.686132
naive,2,14,3.071110,699253249.802189
naive,2,14,3.572181,601168767.204125
naive,2,14,3.981838,539319693.066368
naive,2,14,3.378586,635616097.385119
naive,2,14,3.036980,707111554.241385
naive,2,14,3.935613,545654170.773397
naive,2,14,3.827397,561082022.063559
naive,2,14,3.833064,560252489.392298
naive,2,14,3.519400,610184590.555208
naive,2,14,3.765436,570314738.585386
naive,2,14,3.229839,664888760.089899
naive,2,14,3.477408,617552972.788928
naive,3,8,0.000158,3318278481.012659
naive,3,8,0.000123,4262504065.040650
naive,3,8,0.000155,3382503225.806452
naive,3,8,0.000108,4854518518.518518
naive,3,8,0.000128,4096000000.000000
naive,3,8,0.000116,4519724137.931034
naive,3,8,0.000141,3718354609.929078
naive,3,8,0.000108,4854518518.518518
naive,3,8,0.000134,3912597014.925373
naive,3,8,0.000120,4369066666.666667
naive,3,8,0.000136,3855058823.529412
naive,3,8,0.000106,4946113207.547170
naive,3,8,0.000137,3826919708.029197
naive,3,8,0.000150,3495253333.333333
naive,3,8,0.000115,4559026086.956522
naive,3,8,0.000142,3692169014.084507
naive,3,8,0.000120,4369066666.666667
naive,3,8,0.000134,3912597014.925373
naive,3,8,0.000123,4262504065.040650
naive,3,8,0.000115,4559026086.956522
naive,3,8,0.000138,3799188405.797101
naive,3,8,0.000116,4519724137.931034
naive,3,8,0.000127,4128251968.503937
naive,3,8,0.000136,3855058823.529412
naive,3,8,0.000121,4332958677.685950
naive,3,8,0.000148,3542486486.486486
naive,3,8,0.000124,4228129032.258064
naive,3,8,0.000114,4599017543.859649
naive,3,8,0.000145,3615779310.344828
naive,3,8,0.000133,3942015037.593985
naive,3,8,0.000120,4369066666.666667
naive,3,8,0.000138,3799188405.797101
naive,3,8,0.000134,3912597014.925373
naive,3,8,0.000165,3177503030.303030
naive,3,8,0.000112,4681142857.142858
naive,3,8,0.000134,3912597014.925373
naive,3,8,0.000150,3495253333.333333
naive,3,8,0.000114,4599017543.859649
naive,3,8,0.000130,4032984615.384616
naive,3,8,0.000145,3615779310.344828
naive,3,8,0.000141,3718354609.929078
naive,3,8,0.000135,3883614814.814815
naive,3,8,0.000161,3256447204.968944
naive,3,8,0.000131,4002198473.282443
naive,3,8,0.000138,3799188405.797101
naive,3,8,0.000126,4161015873.015873
naive,3,8,0.000130,4032984615.384616
naive,3,8,0.000133,3942015037.593985
naive,3,8,0.000141,3718354609.929078
naive,3,8,0.000131,4002198473.282443
naive,3,9,0.000793,2644580075.662043
naive,3,9,0.000840,2496609523.809524
naive,3,9,0.000794,2641249370.277078
naive,3,9,0.000843,2487724792.408066
naive,3,9,0.000787,2664742058.449809
naive,3,9,0.000796,2634613065.326633
naive,3,9,0.000818,2563755501.222494
naive,3,9,0.000782,2681780051.150895
naive,3,9,0.000777,2699037323.037323
naive,3,9,0.000823,2548179829.890644
naive,3,9,0.000790,2654622784.810126
naive,3,9,0.000785,2671531210.191083
naive,3,9,0.000788,2661360406.091371
naive,3,9,0.000781,2685213828.425096
naive,3,9,0.000845,2481836686.390532
naive,3,9,0.000782,2681780051.150895
naive,3,9,0.000817,2566893512.851897
naive,3,9,0.000824,2545087378.640777
naive,3,9,0.000790,2654622784.810126
naive,3,9,0.000784,2674938775.510204
naive,3,9,0.000788,2661360406.091371
naive,3,9,0.000781,2685213828.425096
naive,3,9,0.000824,2545087378.640777
naive,3,9,0.000784,2674938775.510204
naive,3,9,0.000788,2661360406.091371
naive,3,9,0.000781,2685213828.425096
naive,3,9,0.000779,2692107830.551990
naive,3,9,0.003974,527718168.092602
naive,3,9,0.000800,2621440000.000000
naive,3,9,0.000782,2681780051.150895
naive,3,9,0.000789,2657987325.728771
naive,3,9,0.000789,2657987325.728771
naive,3,9,0.000784,2674938775.510204
naive,3,9,0.000832,2520615384.615385
naive,3,9,0.000783,2678355044.699872
naive,3,9,0.000791,2651266750.948167
naive,3,9,0.000782,2681780051.150895
naive,3,9,0.000789,2657987325.728771
naive,3,9,0.000792,2647919191.919192
naive,3,9,0.000784,2674938775.510204
naive,3,9,0.000790,2654622784.810126
naive,3,9,0.000824,2545087378.640777
naive,3,9,0.000789,2657987325.728771
naive,3,9,0.000782,2681780051.150895
naive,3,9,0.000780,2688656410.256410
naive,3,9,0.000782,2681780051.150895
naive,3,9,0.000779,2692107830.551990
naive,3,9,0.000777,2699037323.037323
naive,3,9,0.000777,2699037323.037323
naive,3,9,0.000832,2520615384.615385
naive,3,10,0.004768,1759355704.697987
naive,3,10,0.004890,1715461758.691206
naive,3,10,0.005443,1541173617.490355
naive,3,10,0.005251,1597525804.608646
naive,3,10,0.005464,1535250366.032211
naive,3,10,0.005184,1618172839.506173
naive,3,10,0.005440,1542023529.411765
naive,3,10,0.005162,1625069352.963968
naive,3,10,0.005471,1533286053.737891
naive,3,10,0.005199,1613504135.410656
naive,3,10,0.005430,1544863351.749540
naive,3,10,0.005206,1611334613.907030
naive,3,10,0.005346,1569137298.915077
naive,3,10,0.005066,1655864192.656929
naive,3,10,0.005487,1528815017.313651
naive,3,10,0.005055,1659467457.962414
naive,3,10,0.005444,1540890521.675239
naive,3,10,0.005101,1644502646.539894
naive,3,10,0.005350,1567964112.149533
naive,3,10,0.005363,1564163341.413388
naive,3,10,0.005298,1583353718.384296
naive,3,10,0.005235,1602408404.966571
naive,3,10,0.005447,1540041857.903433
naive,3,10,0.005330,1573847654.784240
naive,3,10,0.005600,1497965714.285714
naive,3,10,0.005389,1556616812.024494
naive,3,10,0.005389,1556616812.024494
naive,3,10,0.005166,1623811072.396438
naive,3,10,0.005548,1512005767.844268
naive,3,10,0.005188,1616925212.027756
naive,3,10,0.005500,1525201454.545455
naive,3,10,0.005224,1605782542.113323
naive,3,10,0.005670,1479472310.405644
naive,3,10,0.005221,1606705228.883356
naive,3,10,0.005583,1502526956.833244
naive,3,10,0.005232,1603327217.125382
naive,3,10,0.005422,1547142751.752121
naive,3,10,0.005246,1599048417.842165
naive,3,10,0.005379,1559510689.719279
naive,3,10,0.005179,1619735083.993049
naive,3,10,0.005594,1499572398.998927
naive,3,10,0.005322,1576213453.588876
naive,3,10,0.005702,1471169414.240618
naive,3,10,0.005187,1617236938.500097
naive,3,10,0.005587,1501451226.060498
naive,3,10,0.005324,1575621337.340346
naive,3,10,0.005477,1531606353.843345
naive,3,10,0.005389,1556616812.024494
naive,3,10,0.005612,1494762651.461155
naive,3,10,0.005388,1556905716.406830
naive,3,11,0.021752,1542590658.330268
naive,3,11,0.021010,1597069585.911471
naive,3,11,0.020716,1619735083.993049
naive,3,11,0.022063,1520846303.766487
naive,3,11,0.021427,1565988332.477715
naive,3,11,0.022848,1468593837.535014
naive,3,11,0.021869,1534337738.351091
naive,3,11,0.022640,1482086219.081272
naive,3,11,0.021025,1595930178.359097
naive,3,11,0.022073,1520157296.244280
naive,3,11,0.020813,1612186229.760246
naive,3,11,0.022608,1484184005.661713
naive,3,11,0.021879,1533636455.048220
naive,3,11,0.021976,1526867127.775755
naive,3,11,0.022118,1517064472.375441
naive,3,11,0.021956,1528257970.486427
naive,3,11,0.020817,1611876447.134554
naive,3,11,0.021759,1542094397.720484
naive,3,11,0.023252,1443077240.667470
naive,3,11,0.021359,1570973922.000094
naive,3,11,0.023140,1450061884.183233
naive,3,11,0.020900,1605475215.311005
naive,3,11,0.022170,1513506179.521877
naive,3,11,0.021566,1555895019.938793
naive,3,11,0.022823,1470202515.006791
naive,3,11,0.021236,1580073083.443210
naive,3,11,0.021021,1596233861.376719
naive,3,11,0.022674,1479863808.767752
naive,3,11,0.020567,1631469441.338066
naive,3,11,0.021156,1586048024.201172
naive,3,11,0.023401,1433888808.170591
naive,3,11,0.020974,1599810813.388004
naive,3,11,0.022179,1512892014.969115
naive,3,11,0.021034,1595247313.872777
naive,3,11,0.022140,1515557000.903342
naive,3,11,0.020810,1612418644.882268
naive,3,11,0.022151,1514804388.063744
naive,3,11,0.021138,1587398618.601571
naive,3,11,0.022189,1512210194.240389
naive,3,11,0.021123,1588525872.271931
naive,3,11,0.022029,1523193608.425258
naive,3,11,0.021004,1597525804.608646
naive,3,11,0.020767,1615757307.266336
naive,3,11,0.022245,1508403326.590245
naive,3,11,0.021244,1579478064.394653
naive,3,11,0.022760,1474272056.239016
naive,3,11,0.020705,1620595604.926346
naive,3,11,0.022478,1492767683.957647
naive,3,11,0.021170,1584999149.740198
naive,3,11,0.021799,1539264736.914537
naive,3,12,0.101699,1319754648.521618
naive,3,12,0.105333,1274222969.060029
naive,3,12,0.098700,1359855400.202634
naive,3,12,0.097693,1373872519.013645
naive,3,12,0.103338,1298822582.205965
naive,3,12,0.099297,1351679587.500126
naive,3,12,0.103796,1293091525.684998
naive,3,12,0.099367,1350727384.342891
naive,3,12,0.098920,1356831055.398302
naive,3,12,0.104468,1284773595.742237
naive,3,12,0.098845,1357860569.578633
naive,3,12,0.099931,1343104021.775025
naive,3,12,0.103420,1297792767.356411
naive,3,12,0.098314,1365194458.571516
naive,3,12,0.104334,1286423677.803976
naive,3,12,0.098582,1361483110.506989
naive,3,12,0.103503,1296752055.495976
naive,3,12,0.098391,1364126068.441219
naive,3,12,0.099806,1344786165.160411
naive,3,12,0.103876,1292095652.508760
naive,3,12,0.102132,1314159401.558767
naive,3,12,0.098325,1365041728.960081
naive,3,12,0.098424,1363668698.691376
naive,3,12,0.099152,1353656285.299338
naive,3,12,0.104441,1285105734.338047
naive,3,12,0.097950,1370267769.270036
naive,3,12,0.098087,1368353889.914056
naive,3,12,0.103789,1293178737.631155
naive,3,12,0.099097,1354407580.451477
naive,3,12,0.098313,1365208344.776377
naive,3,12,0.104582,1283373123.482052
naive,3,12,0.097785,1372579925.346423
naive,3,12,0.099713,1346040415.993902
naive,3,12,0.104013,1290393777.700864
naive,3,12,0.097958,1370155862.716674
naive,3,12,0.104280,1287089835.059455
naive,3,12,0.097259,1380003166.802044
naive,3,12,0.103799,1293054152.737502
naive,3,12,0.099855,1344126263.081468
naive,3,12,0.103447,1297454039.266484
naive,3,12,0.098510,1362478205.258349
naive,3,12,0.103030,1302705309.133262
naive,3,12,0.098788,1358644045.835526
naive,3,12,0.104530,1284011556.490960
naive,3,12,0.100058,1341399268.424314
naive,3,12,0.103149,1301202415.922597
naive,3,12,0.099278,1351938274.340740
naive,3,12,0.103838,1292568500.934147
naive,3,12,0.099022,1355433418.836218
naive,3,12,0.108759,1234083873.518513
naive,3,13,0.754357,711693418.368226
naive,3,13,0.694546,772981072.527954
naive,3,13,0.774670,693031758.038907
naive,3,13,0.805049,666879794.894472
naive,3,13,0.739997,725504173.665569
naive,3,13,0.807207,665096947.870868
naive,3,13,0.720055,745597089.111248
naive,3,13,0.661239,811916586.892183
naive,3,13,0.788890,680539634.169529
naive,3,13,0.644482,833027007.736446
naive,3,13,0.704931,761593563.057945
naive,3,13,0.805801,666257440.732886
naive,3,13,0.755351,710756869.323004
naive,3,13,0.787729,681542652.358870
naive,3,13,0.752743,713219401.575305
naive,3,13,0.825477,650376584.689822
naive,3,13,0.743146,722429928.977617
naive,3,13,0.812937,660409000.943493
naive,3,13,0.650625,825161824.399616
naive,3,13,0.762078,704482890.202840
naive,3,13,0.639996,838866042.912768
naive,3,13,0.606832,884710944.709574
naive,3,13,0.614860,873159600.559477
naive,3,13,0.656856,817334258.954779
naive,3,13,0.755825,710311132.868058
naive,3,13,0.677888,791975830.815710
naive,3,13,0.782372,686209261.067625
naive,3,13,0.778129,689951038.966547
naive,3,13,0.780623,687746725.371915
naive,3,13,0.816522,657509426.567808
naive,3,13,0.702102,764662274.142503
naive,3,13,0.794801,675478405.286355
naive,3,13,0.705664,760802466.896427
naive,3,13,0.750327,715515917.726538
naive,3,13,0.647586,829034154.537004
naive,3,13,0.702975,763712666.880046
naive,3,13,0.687741,780629498.604853
naive,3,13,0.625784,857917287.754241
naive,3,13,0.736782,728669962.078335
naive,3,13,0.624900,859130920.147224
naive,3,13,0.749889,715933840.875116
naive,3,13,0.690968,776983756.121846
naive,3,13,0.656293,818035407.965649
naive,3,13,0.740882,724637542.820584
naive,3,13,0.688768,779465526.853745
naive,3,13,0.778665,689476105.899199
naive,3,13,0.781086,687339053.574126
naive,3,13,0.714925,750947179.074728
naive,3,13,0.756720,709471022.306798
naive,3,13,0.639954,838921097.453879
naive,3,14,3.230085,664838122.835777
naive,3,14,3.485695,616084783.092038
naive,3,14,3.302563,650247594.973964
naive,3,14,3.544940,605788433.090546
naive,3,14,2.999823,715870119.003688
naive,3,14,3.787289,567023970.972376
naive,3,14,3.795967,565727691.521027
naive,3,14,3.348146,641394863.903784
naive,3,14,3.355667,639957316.384492
naive,3,14,3.404557,630767423.779364
naive,3,14,3.665061,585933944.346356
naive,3,14,3.221017,666709814.943541
naive,3,14,3.598324,596801079.613731
naive,3,14,3.357054,639692911.701748
naive,3,14,3.373361,636600603.374498
naive,3,14,3.385289,634357553.520541
naive,3,14,3.509365,611929408.311760
naive,3,14,3.372034,636851125.463148
naive,3,14,3.047095,704764258.416623
naive,3,14,3.451256,622232499.704455
naive,3,14,3.320964,646644663.417008
naive,3,14,3.431914,625739353.608511
naive,3,14,3.098398,693094834.169142
naive,3,14,3.324476,645961543.413157
naive,3,14,3.283812,653960594.577278
naive,3,14,3.211833,668616222.574461
naive,3,14,3.898847,550799671.800407
naive,3,14,3.047045,704775823.133561
naive,3,14,3.359759,639177883.889886
naive,3,14,3.362097,638733400.017905
naive,3,14,3.267347,657256069.832803
naive,3,14,3.955490,542912167.139849
naive,3,14,3.025910,709698453.688312
naive,3,14,3.295200,651700548.676863
naive,3,14,3.725692,576398598.703274
naive,3,14,3.694120,581324821.066993
naive,3,14,3.507865,612191075.768309
naive,3,14,3.164907,678529779.232060
naive,3,14,4.188275,512737021.327396
naive,3,14,3.052640,703484081.974946
naive,3,14,3.745389,573367318.588269
naive,3,14,3.111344,690210933.924375
naive,3,14,2.866542,749154782.312626
naive,3,14,3.188731,673460272.440667
naive,3,14,3.224799,665927906.824580
naive,3,14,3.681487,583319633.615438
naive,3,14,3.081431,696911158.484483
naive,3,14,3.518977,610257938.031422
naive,3,14,3.288350,653058113.643621
naive,3,14,4.184216,513234414.284540
naive_prefetch,0,8,0.000272,1927529411.764706
naive_prefetch,0,8,0.000212,2473056603.773585
naive_prefetch,0,8,0.000185,2833989189.189189
naive_prefetch,0,8,0.000183,2864961748.633880
naive_prefetch,0,8,0.000175,2995931428.571429
naive_prefetch,0,8,0.000171,3066011695.906433
naive_prefetch,0,8,0.000202,2595485148.514852
naive_prefetch,0,8,0.000196,2674938775.510204
naive_prefetch,0,8,0.000181,2896618784.530386
naive_prefetch,0,8,0.000169,3102295857.988166
naive_prefetch,0,8,0.000176,2978909090.909091
naive_prefetch,0,8,0.000194,2702515463.917526
naive_prefetch,0,8,0.000196,2674938775.510204
naive_prefetch,0,8,0.000204,2570039215.686275
naive_prefetch,0,8,0.000182,2880703296.703297
naive_prefetch,0,8,0.000232,2259862068.965517
naive_prefetch,0,8,0.000186,2818752688.172043
